date,close
2020-11-26,0.7486
2020-11-25,0.7470
2020-11-24,0.7483
2020-11-23,0.7506
2020-11-20,0.7528
2020-11-19,0.7539
2020-11-18,0.7537
2020-11-17,0.7548
2020-11-16,0.7575
2020-11-13,0.7579
2020-11-12,0.7622
2020-11-11,0.7562
2020-11-10,0.7534
2020-11-09,0.7596
2020-11-06,0.7603
2020-11-05,0.7607
2020-11-04,0.7699
2020-11-03,0.7655
2020-11-02,0.7741
2020-10-30,0.7722
2020-10-29,0.7735
2020-10-28,0.7702
2020-10-27,0.7665
2020-10-26,0.7678
2020-10-23,0.7665
2020-10-22,0.7643
2020-10-21,0.7607
2020-10-20,0.7723
2020-10-19,0.7724
2020-10-16,0.7742
2020-10-15,0.7749
2020-10-14,0.7685
2020-10-13,0.7731
2020-10-12,0.7654
2020-10-09,0.7665
2020-10-08,0.7729
2020-10-07,0.7741
2020-10-06,0.7768
2020-10-05,0.7703
2020-10-02,0.7732
2020-10-01,0.7760
2020-09-30,0.7738
2020-09-29,0.7776
2020-09-28,0.7793
2020-09-25,0.7846
2020-09-24,0.7846
2020-09-23,0.7859
2020-09-22,0.7852
2020-09-21,0.7802
2020-09-18,0.7741
2020-09-17,0.7708
2020-09-16,0.7711
2020-09-15,0.7758
2020-09-14,0.7785
2020-09-11,0.7815
2020-09-10,0.7807
2020-09-09,0.7692
2020-09-08,0.7703
2020-09-07,0.7593
2020-09-04,0.7530
2020-09-03,0.7530
2020-09-02,0.7490
2020-09-01,0.7471
2020-08-31,0.7480
2020-08-28,0.7490
2020-08-27,0.7575
2020-08-26,0.7570
2020-08-25,0.7604
2020-08-24,0.7655
2020-08-21,0.7640
2020-08-20,0.7568
2020-08-19,0.7633
2020-08-18,0.7554
2020-08-17,0.7631
2020-08-14,0.7641
2020-08-13,0.7652
2020-08-12,0.7674
2020-08-11,0.7663
2020-08-10,0.7650
2020-08-07,0.7662
2020-08-06,0.7610
2020-08-05,0.7626
2020-08-04,0.7651
2020-08-03,0.7649
2020-07-31,0.7643
2020-07-30,0.7637
2020-07-29,0.7694
2020-07-28,0.7734
2020-07-27,0.7764
2020-07-24,0.7816
2020-07-23,0.7849
2020-07-22,0.7853
2020-07-21,0.7855
2020-07-20,0.7899
2020-07-17,0.7957
2020-07-16,0.7966
2020-07-15,0.7944
2020-07-14,0.7967
2020-07-13,0.7966
2020-07-10,0.7923
2020-07-09,0.7933
2020-07-08,0.7931
2020-07-07,0.7972
2020-07-06,0.8005
2020-07-03,0.8011
2020-07-02,0.8021
2020-07-01,0.8016
2020-06-30,0.8064
2020-06-29,0.8132
2020-06-26,0.8107
2020-06-25,0.8052
2020-06-24,0.8051
2020-06-23,0.7987
2020-06-22,0.8019
2020-06-19,0.8098
2020-06-18,0.8050
2020-06-17,0.7965
2020-06-16,0.7955
2020-06-15,0.7933
2020-06-12,0.7975
2020-06-11,0.7935
2020-06-10,0.7846
2020-06-09,0.7856
2020-06-08,0.7859
2020-06-05,0.7894
2020-06-04,0.7940
2020-06-03,0.7952
2020-06-02,0.7968
2020-06-01,0.8005
2020-05-29,0.8098
2020-05-28,0.8116
2020-05-27,0.8158
2020-05-26,0.8108
2020-05-25,0.8205
2020-05-22,0.8223
2020-05-21,0.8183
2020-05-20,0.8172
2020-05-19,0.8162
2020-05-18,0.8200
2020-05-15,0.8260
2020-05-14,0.8175
2020-05-13,0.8173
2020-05-12,0.8157
2020-05-11,0.8108
2020-05-08,0.8062
2020-05-07,0.8089
2020-05-06,0.8100
2020-05-05,0.8042
2020-05-04,0.8036
2020-05-01,0.8004
2020-04-30,0.7940
2020-04-29,0.8021
2020-04-28,0.8049
2020-04-27,0.8046
2020-04-24,0.8087
2020-04-23,0.8100
2020-04-22,0.8108
2020-04-21,0.8134
2020-04-20,0.8042
2020-04-17,0.8000
2020-04-16,0.8029
2020-04-15,0.7987
2020-04-14,0.7922
2020-04-13,0.7998
2020-04-10,0.8034
2020-04-09,0.8026
2020-04-08,0.8074
2020-04-07,0.8107
2020-04-06,0.8176
2020-04-03,0.8153
2020-04-02,0.8068
2020-04-01,0.8087
2020-03-31,0.8056
2020-03-30,0.8055
2020-03-27,0.8034
2020-03-26,0.8194
2020-03-25,0.8415
2020-03-24,0.8506
2020-03-23,0.8663
2020-03-20,0.8592
2020-03-19,0.8707
2020-03-18,0.8610
2020-03-17,0.8295
2020-03-16,0.8150
2020-03-13,0.8146
2020-03-12,0.7956
2020-03-11,0.7800
2020-03-10,0.7747
2020-03-09,0.7621
2020-03-06,0.7665
2020-03-05,0.7720
2020-03-04,0.7768
2020-03-03,0.7806
2020-03-02,0.7841
2020-02-28,0.7803
2020-02-27,0.7760
2020-02-26,0.7752
2020-02-25,0.7690
2020-02-24,0.7734
2020-02-21,0.7716
2020-02-20,0.7763
2020-02-19,0.7739
2020-02-18,0.7694
2020-02-17,0.7689
2020-02-14,0.7666
2020-02-13,0.7666
2020-02-12,0.7717
2020-02-11,0.7721
2020-02-10,0.7743
2020-02-07,0.7761
2020-02-06,0.7735
2020-02-05,0.7691
2020-02-04,0.7674
2020-02-03,0.7693
2020-01-31,0.7572
2020-01-30,0.7638
2020-01-29,0.7680
2020-01-28,0.7676
2020-01-27,0.7659
2020-01-24,0.7649
2020-01-23,0.7618
2020-01-22,0.7609
2020-01-21,0.7663
2020-01-20,0.7686
2020-01-17,0.7695
2020-01-16,0.7646
2020-01-15,0.7670
2020-01-14,0.7682
2020-01-13,0.7699
2020-01-10,0.7655
2020-01-09,0.7652
2020-01-08,0.7635
2020-01-07,0.7621
2020-01-06,0.7594
2020-01-03,0.7645
2020-01-02,0.7612
2020-01-01,0.7545
2019-12-31,0.7541
2019-12-30,0.7627
2019-12-27,0.7645
2019-12-26,0.7695
2019-12-25,0.7720
2019-12-24,0.7724
2019-12-23,0.7731
2019-12-20,0.7692
2019-12-19,0.7687
2019-12-18,0.7646
2019-12-17,0.7615
2019-12-16,0.7499
2019-12-13,0.7504
2019-12-12,0.7596
2019-12-11,0.7579
2019-12-10,0.7602
2019-12-09,0.7610
2019-12-06,0.7612
2019-12-05,0.7599
2019-12-04,0.7630
2019-12-03,0.7695
2019-12-02,0.7728
2019-11-29,0.7732
2019-11-28,0.7746
2019-11-27,0.7737
2019-11-26,0.7772
2019-11-25,0.7753
2019-11-22,0.7793
2019-11-21,0.7746
2019-11-20,0.7738
2019-11-19,0.7736
2019-11-18,0.7720
2019-11-15,0.7750
2019-11-14,0.7764
2019-11-13,0.7781
2019-11-12,0.7786
2019-11-11,0.7780
2019-11-08,0.7828
2019-11-07,0.7803
2019-11-06,0.7779
2019-11-05,0.7762
2019-11-04,0.7762
2019-11-01,0.7729
2019-10-31,0.7727
2019-10-30,0.7752
2019-10-29,0.7771
2019-10-28,0.7776
2019-10-25,0.7795
2019-10-24,0.7781
2019-10-23,0.7744
2019-10-22,0.7768
2019-10-21,0.7716
2019-10-18,0.7708
2019-10-17,0.7758
2019-10-16,0.7795
2019-10-15,0.7822
2019-10-14,0.7932
2019-10-11,0.7906
2019-10-10,0.8036
2019-10-09,0.8193
2019-10-08,0.8184
2019-10-07,0.8135
2019-10-04,0.8108
2019-10-03,0.8111
2019-10-02,0.8131
2019-10-01,0.8125
2019-09-30,0.8133
2019-09-27,0.8137
2019-09-26,0.8111
2019-09-25,0.8097
2019-09-24,0.8004
2019-09-23,0.8043
2019-09-20,0.8013
2019-09-19,0.7986
2019-09-18,0.8018
2019-09-17,0.8000
2019-09-16,0.8046
2019-09-13,0.7998
2019-09-12,0.8107
2019-09-11,0.8111
2019-09-10,0.8094
2019-09-09,0.8100
2019-09-06,0.8140
2019-09-05,0.8110
2019-09-04,0.8159
2019-09-03,0.8276
2019-09-02,0.8288
2019-08-30,0.8223
2019-08-29,0.8209
2019-08-28,0.8189
2019-08-27,0.8137
2019-08-26,0.8184
2019-08-23,0.8142
2019-08-22,0.8161
2019-08-21,0.8247
2019-08-20,0.8216
2019-08-19,0.8245
2019-08-16,0.8232
2019-08-15,0.8275
2019-08-14,0.8293
2019-08-13,0.8292
2019-08-12,0.8282
2019-08-09,0.8314
2019-08-08,0.8241
2019-08-07,0.8236
2019-08-06,0.8218
2019-08-05,0.8237
2019-08-02,0.8222
2019-08-01,0.8282
2019-07-31,0.8225
2019-07-30,0.8230
2019-07-29,0.8185
2019-07-26,0.8076
2019-07-25,0.8030
2019-07-24,0.8011
2019-07-23,0.8039
2019-07-22,0.8015
2019-07-19,0.7999
2019-07-18,0.7969
2019-07-17,0.8043
2019-07-16,0.8059
2019-07-15,0.7989
2019-07-12,0.7955
2019-07-11,0.7986
2019-07-10,0.7998
2019-07-09,0.8024
2019-07-08,0.7988
2019-07-05,0.7984
2019-07-04,0.7949
2019-07-03,0.7955
2019-07-02,0.7940
2019-07-01,0.7913
2019-06-28,0.7877
2019-06-27,0.7891
2019-06-26,0.7881
2019-06-25,0.7881
2019-06-24,0.7848
2019-06-21,0.7847
2019-06-20,0.7873
2019-06-19,0.7910
2019-06-18,0.7962
2019-06-17,0.7978
2019-06-14,0.7943
2019-06-13,0.7890
2019-06-12,0.7880
2019-06-11,0.7857
2019-06-10,0.7883
2019-06-07,0.7851
2019-06-06,0.7877
2019-06-05,0.7882
2019-06-04,0.7874
2019-06-03,0.7896
2019-05-31,0.7915
2019-05-30,0.7931
2019-05-29,0.7919
2019-05-28,0.7902
2019-05-27,0.7886
2019-05-24,0.7867
2019-05-23,0.7901
2019-05-22,0.7898
2019-05-21,0.7870
2019-05-20,0.7858
2019-05-17,0.7867
2019-05-16,0.7815
2019-05-15,0.7785
2019-05-14,0.7748
2019-05-13,0.7717
2019-05-10,0.7692
2019-05-09,0.7686
2019-05-08,0.7688
2019-05-07,0.7648
2019-05-06,0.7635
2019-05-03,0.7591
2019-05-02,0.7673
2019-05-01,0.7662
2019-04-30,0.7673
2019-04-29,0.7729
2019-04-26,0.7741
2019-04-25,0.7751
2019-04-24,0.7751
2019-04-23,0.7729
2019-04-22,0.7703
2019-04-19,0.7699
2019-04-18,0.7698
2019-04-17,0.7663
2019-04-16,0.7663
2019-04-15,0.7634
2019-04-12,0.7643
2019-04-11,0.7660
2019-04-10,0.7639
2019-04-09,0.7660
2019-04-08,0.7655
2019-04-05,0.7670
2019-04-04,0.7648
2019-04-03,0.7599
2019-04-02,0.7614
2019-04-01,0.7632
2019-03-29,0.7671
2019-03-28,0.7666
2019-03-27,0.7582
2019-03-26,0.7573
2019-03-25,0.7577
2019-03-22,0.7569
2019-03-21,0.7628
2019-03-20,0.7577
2019-03-19,0.7536
2019-03-18,0.7544
2019-03-15,0.7524
2019-03-14,0.7552
2019-03-13,0.7498
2019-03-12,0.7648
2019-03-11,0.7603
2019-03-08,0.7684
2019-03-07,0.7640
2019-03-06,0.7593
2019-03-05,0.7588
2019-03-04,0.7587
2019-03-01,0.7570
2019-02-28,0.7540
2019-02-27,0.7514
2019-02-26,0.7546
2019-02-25,0.7635
2019-02-22,0.7659
2019-02-21,0.7666
2019-02-20,0.7664
2019-02-19,0.7655
2019-02-18,0.7738
2019-02-15,0.7758
2019-02-14,0.7812
2019-02-13,0.7786
2019-02-12,0.7757
2019-02-11,0.7776
2019-02-08,0.7725
2019-02-07,0.7721
2019-02-06,0.7733
2019-02-05,0.7722
2019-02-04,0.7671
2019-02-01,0.7643
2019-01-31,0.7627
2019-01-30,0.7624
2019-01-29,0.7653
2019-01-28,0.7600
2019-01-25,0.7575
2019-01-24,0.7654
2019-01-23,0.7652
2019-01-22,0.7719
2019-01-21,0.7757
2019-01-18,0.7767
2019-01-17,0.7700
2019-01-16,0.7764
2019-01-15,0.7776
2019-01-14,0.7772
2019-01-11,0.7786
2019-01-10,0.7843
2019-01-09,0.7819
2019-01-08,0.7865
2019-01-07,0.7827
2019-01-04,0.7859
2019-01-03,0.7915
2019-01-02,0.7931
2019-01-01,0.7844
2018-12-31,0.7838
2018-12-28,0.7873
2018-12-27,0.7909
2018-12-26,0.7916
2018-12-25,0.7888
2018-12-24,0.7860
2018-12-21,0.7915
2018-12-20,0.7899
2018-12-19,0.7931
2018-12-18,0.7910
2018-12-17,0.7924
2018-12-14,0.7945
2018-12-13,0.7901
2018-12-12,0.7920
2018-12-11,0.8008
2018-12-10,0.7961
2018-12-07,0.7854
2018-12-06,0.7823
2018-12-05,0.7853
2018-12-04,0.7856
2018-12-03,0.7859
2018-11-30,0.7842
2018-11-29,0.7819
2018-11-28,0.7798
2018-11-27,0.7847
2018-11-26,0.7807
2018-11-23,0.7803
2018-11-22,0.7766
2018-11-21,0.7826
2018-11-20,0.7820
2018-11-19,0.7781
2018-11-16,0.7791
2018-11-15,0.7828
2018-11-14,0.7697
2018-11-13,0.7709
2018-11-12,0.7782
2018-11-09,0.7708
2018-11-08,0.7655
2018-11-07,0.7617
2018-11-06,0.7632
2018-11-05,0.7667
2018-11-02,0.7710
2018-11-01,0.7689
2018-10-31,0.7835
2018-10-30,0.7869
2018-10-29,0.7818
2018-10-26,0.7793
2018-10-25,0.7802
2018-10-24,0.7763
2018-10-23,0.7702
2018-10-22,0.7712
2018-10-19,0.7654
2018-10-18,0.7681
2018-10-17,0.7624
2018-10-16,0.7584
2018-10-15,0.7604
2018-10-12,0.7602
2018-10-11,0.7555
2018-10-10,0.7580
2018-10-09,0.7607
2018-10-08,0.7637
2018-10-05,0.7622
2018-10-04,0.7680
2018-10-03,0.7728
2018-10-02,0.7704
2018-10-01,0.7667
2018-09-28,0.7675
2018-09-27,0.7647
2018-09-26,0.7595
2018-09-25,0.7584
2018-09-24,0.7622
2018-09-21,0.7644
2018-09-20,0.7537
2018-09-19,0.7608
2018-09-18,0.7606
2018-09-17,0.7599
2018-09-14,0.7653
2018-09-13,0.7629
2018-09-12,0.7665
2018-09-11,0.7673
2018-09-10,0.7677
2018-09-07,0.7739
2018-09-06,0.7734
2018-09-05,0.7748
2018-09-04,0.7779
2018-09-03,0.7770
2018-08-31,0.7717
2018-08-30,0.7686
2018-08-29,0.7677
2018-08-28,0.7767
2018-08-27,0.7756
2018-08-24,0.7781
2018-08-23,0.7803
2018-08-22,0.7744
2018-08-21,0.7750
2018-08-20,0.7815
2018-08-17,0.7844
2018-08-16,0.7866
2018-08-15,0.7876
2018-08-14,0.7862
2018-08-13,0.7835
2018-08-10,0.7829
2018-08-09,0.7797
2018-08-08,0.7762
2018-08-07,0.7728
2018-08-06,0.7726
2018-08-03,0.7692
2018-08-02,0.7682
2018-08-01,0.7618
2018-07-31,0.7619
2018-07-30,0.7615
2018-07-27,0.7631
2018-07-26,0.7628
2018-07-25,0.7583
2018-07-24,0.7607
2018-07-23,0.7633
2018-07-20,0.7616
2018-07-19,0.7684
2018-07-18,0.7651
2018-07-17,0.7624
2018-07-16,0.7556
2018-07-13,0.7556
2018-07-12,0.7572
2018-07-11,0.7572
2018-07-10,0.7534
2018-07-09,0.7541
2018-07-06,0.7527
2018-07-05,0.7562
2018-07-04,0.7558
2018-07-03,0.7579
2018-07-02,0.7609
2018-06-29,0.7573
2018-06-28,0.7646
2018-06-27,0.7626
2018-06-26,0.7563
2018-06-25,0.7530
2018-06-22,0.7539
2018-06-21,0.7552
2018-06-20,0.7591
2018-06-19,0.7590
2018-06-18,0.7550
2018-06-15,0.7529
2018-06-14,0.7541
2018-06-13,0.7477
2018-06-12,0.7479
2018-06-11,0.7474
2018-06-08,0.7455
2018-06-07,0.7450
2018-06-06,0.7455
2018-06-05,0.7466
2018-06-04,0.7512
2018-06-01,0.7490
2018-05-31,0.7521
2018-05-30,0.7529
2018-05-29,0.7549
2018-05-28,0.7513
2018-05-25,0.7518
2018-05-24,0.7474
2018-05-23,0.7491
2018-05-22,0.7445
2018-05-21,0.7450
2018-05-18,0.7426
2018-05-17,0.7398
2018-05-16,0.7414
2018-05-15,0.7405
2018-05-14,0.7376
2018-05-11,0.7385
2018-05-10,0.7398
2018-05-09,0.7382
2018-05-08,0.7381
2018-05-07,0.7377
2018-05-04,0.7390
2018-05-03,0.7366
2018-05-02,0.7368
2018-05-01,0.7346
2018-04-30,0.7265
2018-04-27,0.7255
2018-04-26,0.7187
2018-04-25,0.7178
2018-04-24,0.7153
2018-04-23,0.7173
2018-04-20,0.7143
2018-04-19,0.7100
2018-04-18,0.7041
2018-04-17,0.6998
2018-04-16,0.6974
2018-04-13,0.7025
2018-04-12,0.7029
2018-04-11,0.7053
2018-04-10,0.7055
2018-04-09,0.7076
2018-04-06,0.7096
2018-04-05,0.7142
2018-04-04,0.7102
2018-04-03,0.7114
2018-04-02,0.7120
2018-03-30,0.7135
2018-03-29,0.7132
2018-03-28,0.7104
2018-03-27,0.7062
2018-03-26,0.7028
2018-03-23,0.7076
2018-03-22,0.7094
2018-03-21,0.7072
2018-03-20,0.7144
2018-03-19,0.7130
2018-03-16,0.7171
2018-03-15,0.7176
2018-03-14,0.7162
2018-03-13,0.7162
2018-03-12,0.7191
2018-03-09,0.7221
2018-03-08,0.7241
2018-03-07,0.7191
2018-03-06,0.7202
2018-03-05,0.7221
2018-03-02,0.7246
2018-03-01,0.7260
2018-02-28,0.7266
2018-02-27,0.7189
2018-02-26,0.7159
2018-02-23,0.7158
2018-02-22,0.7165
2018-02-21,0.7185
2018-02-20,0.7145
2018-02-19,0.7142
2018-02-16,0.7130
2018-02-15,0.7093
2018-02-14,0.7142
2018-02-13,0.7198
2018-02-12,0.7226
2018-02-09,0.7230
2018-02-08,0.7187
2018-02-07,0.7204
2018-02-06,0.7168
2018-02-05,0.7163
2018-02-02,0.7083
2018-02-01,0.7011
2018-01-31,0.7046
2018-01-30,0.7067
2018-01-29,0.7106
2018-01-26,0.7061
2018-01-25,0.7072
2018-01-24,0.7022
2018-01-23,0.7143
2018-01-22,0.7149
2018-01-19,0.7220
2018-01-18,0.7198
2018-01-17,0.7229
2018-01-16,0.7252
2018-01-15,0.7251
2018-01-12,0.7284
2018-01-11,0.7386
2018-01-10,0.7404
2018-01-09,0.7386
2018-01-08,0.7370
2018-01-05,0.7371
2018-01-04,0.7380
2018-01-03,0.7398
2018-01-02,0.7359
2018-01-01,0.7403
2017-12-29,0.7400
2017-12-28,0.7440
2017-12-27,0.7462
2017-12-26,0.7478
2017-12-25,0.7480
2017-12-22,0.7482
2017-12-21,0.7471
2017-12-20,0.7476
2017-12-19,0.7470
2017-12-18,0.7472
2017-12-15,0.7504
2017-12-14,0.7446
2017-12-13,0.7452
2017-12-12,0.7509
2017-12-11,0.7498
2017-12-08,0.7470
2017-12-07,0.7421
2017-12-06,0.7468
2017-12-05,0.7438
2017-12-04,0.7418
2017-12-01,0.7425
2017-11-30,0.7392
2017-11-29,0.7458
2017-11-28,0.7495
2017-11-27,0.7508
2017-11-24,0.7500
2017-11-23,0.7513
2017-11-22,0.7505
2017-11-21,0.7554
2017-11-20,0.7556
2017-11-17,0.7565
2017-11-16,0.7580
2017-11-15,0.7593
2017-11-14,0.7596
2017-11-13,0.7623
2017-11-10,0.7612
2017-11-09,0.7612
2017-11-08,0.7624
2017-11-07,0.7595
2017-11-06,0.7593
2017-11-03,0.7648
2017-11-02,0.7658
2017-11-01,0.7549
2017-10-31,0.7528
2017-10-30,0.7572
2017-10-27,0.7617
2017-10-26,0.7599
2017-10-25,0.7539
2017-10-24,0.7614
2017-10-23,0.7577
2017-10-20,0.7583
2017-10-19,0.7598
2017-10-18,0.7572
2017-10-17,0.7582
2017-10-16,0.7545
2017-10-13,0.7527
2017-10-12,0.7539
2017-10-11,0.7561
2017-10-10,0.7573
2017-10-09,0.7609
2017-10-06,0.7651
2017-10-05,0.7624
2017-10-04,0.7549
2017-10-03,0.7554
2017-10-02,0.7532
2017-09-29,0.7465
2017-09-28,0.7440
2017-09-27,0.7470
2017-09-26,0.7430
2017-09-25,0.7425
2017-09-22,0.7408
2017-09-21,0.7364
2017-09-20,0.7411
2017-09-19,0.7401
2017-09-18,0.7411
2017-09-15,0.7357
2017-09-14,0.7464
2017-09-13,0.7570
2017-09-12,0.7527
2017-09-11,0.7598
2017-09-08,0.7577
2017-09-07,0.7633
2017-09-06,0.7668
2017-09-05,0.7673
2017-09-04,0.7732
2017-09-01,0.7721
2017-08-31,0.7733
2017-08-30,0.7737
2017-08-29,0.7740
2017-08-28,0.7732
2017-08-25,0.7763
2017-08-24,0.7812
2017-08-23,0.7812
2017-08-22,0.7798
2017-08-21,0.7752
2017-08-18,0.7769
2017-08-17,0.7771
2017-08-16,0.7757
2017-08-15,0.7770
2017-08-14,0.7714
2017-08-11,0.7687
2017-08-10,0.7706
2017-08-09,0.7690
2017-08-08,0.7696
2017-08-07,0.7672
2017-08-04,0.7670
2017-08-03,0.7612
2017-08-02,0.7562
2017-08-01,0.7573
2017-07-31,0.7566
2017-07-28,0.7613
2017-07-27,0.7654
2017-07-26,0.7621
2017-07-25,0.7678
2017-07-24,0.7676
2017-07-21,0.7693
2017-07-20,0.7708
2017-07-19,0.7678
2017-07-18,0.7668
2017-07-17,0.7659
2017-07-14,0.7634
2017-07-13,0.7728
2017-07-12,0.7761
2017-07-11,0.7783
2017-07-10,0.7764
2017-07-07,0.7759
2017-07-06,0.7709
2017-07-05,0.7731
2017-07-04,0.7739
2017-07-03,0.7727
2017-06-30,0.7681
2017-06-29,0.7688
2017-06-28,0.7736
2017-06-27,0.7804
2017-06-26,0.7860
2017-06-23,0.7863
2017-06-22,0.7884
2017-06-21,0.7891
2017-06-20,0.7919
2017-06-19,0.7851
2017-06-16,0.7824
2017-06-15,0.7839
2017-06-14,0.7843
2017-06-13,0.7840
2017-06-12,0.7900
2017-06-09,0.7848
2017-06-08,0.7718
2017-06-07,0.7716
2017-06-06,0.7745
2017-06-05,0.7744
2017-06-02,0.7760
2017-06-01,0.7763
2017-05-31,0.7758
2017-05-30,0.7777
2017-05-29,0.7789
2017-05-26,0.7810
2017-05-25,0.7726
2017-05-24,0.7707
2017-05-23,0.7716
2017-05-22,0.7693
2017-05-19,0.7671
2017-05-18,0.7727
2017-05-17,0.7710
2017-05-16,0.7741
2017-05-15,0.7754
2017-05-12,0.7758
2017-05-11,0.7760
2017-05-10,0.7730
2017-05-09,0.7731
2017-05-08,0.7728
2017-05-05,0.7704
2017-05-04,0.7737
2017-05-03,0.7772
2017-05-02,0.7730
2017-05-01,0.7760
2017-04-28,0.7722
2017-04-27,0.7750
2017-04-26,0.7783
2017-04-25,0.7788
2017-04-24,0.7814
2017-04-21,0.7806
2017-04-20,0.7804
2017-04-19,0.7826
2017-04-18,0.7787
2017-04-17,0.7959
2017-04-14,0.7986
2017-04-13,0.7998
2017-04-12,0.7975
2017-04-11,0.8005
2017-04-10,0.8055
2017-04-07,0.8082
2017-04-06,0.8019
2017-04-05,0.8010
2017-04-04,0.8038
2017-04-03,0.8009
2017-03-31,0.7969
2017-03-30,0.8019
2017-03-29,0.8042
2017-03-28,0.8031
2017-03-27,0.7963
2017-03-24,0.8018
2017-03-23,0.7990
2017-03-22,0.8019
2017-03-21,0.8012
2017-03-20,0.8093
2017-03-17,0.8074
2017-03-16,0.8090
2017-03-15,0.8136
2017-03-14,0.8227
2017-03-13,0.8182
2017-03-10,0.8220
2017-03-09,0.8220
2017-03-08,0.8216
2017-03-07,0.8195
2017-03-06,0.8173
2017-03-03,0.8123
2017-03-02,0.8152
2017-03-01,0.8134
2017-02-28,0.8078
2017-02-27,0.8036
2017-02-24,0.8025
2017-02-23,0.7965
2017-02-22,0.8034
2017-02-21,0.8018
2017-02-20,0.8023
2017-02-17,0.8057
2017-02-16,0.8009
2017-02-15,0.8024
2017-02-14,0.8021
2017-02-13,0.7983
2017-02-10,0.8008
2017-02-09,0.8003
2017-02-08,0.7973
2017-02-07,0.7994
2017-02-06,0.8019
2017-02-03,0.8009
2017-02-02,0.7982
2017-02-01,0.7901
2017-01-31,0.7949
2017-01-30,0.8010
2017-01-27,0.7969
2017-01-26,0.7940
2017-01-25,0.7916
2017-01-24,0.7986
2017-01-23,0.7976
2017-01-20,0.8081
2017-01-19,0.8102
2017-01-18,0.8157
2017-01-17,0.8056
2017-01-16,0.8300
2017-01-13,0.8210
2017-01-12,0.8222
2017-01-11,0.8188
2017-01-10,0.8213
2017-01-09,0.8222
2017-01-06,0.8140
2017-01-05,0.8052
2017-01-04,0.8116
2017-01-03,0.8172
2017-01-02,0.8144
2016-12-30,0.8099
2016-12-29,0.8154
2016-12-28,0.8180
2016-12-27,0.8150
2016-12-26,0.8140
2016-12-23,0.8140
2016-12-22,0.8140
2016-12-21,0.8095
2016-12-20,0.8085
2016-12-19,0.8069
2016-12-16,0.8010
2016-12-15,0.8052
2016-12-14,0.7961
2016-12-13,0.7900
2016-12-12,0.7888
2016-12-09,0.7952
2016-12-08,0.7946
2016-12-07,0.7919
2016-12-06,0.7888
2016-12-05,0.7855
2016-12-02,0.7856
2016-12-01,0.7943
2016-11-30,0.7995
2016-11-29,0.8005
2016-11-28,0.8054
2016-11-25,0.8014
2016-11-24,0.8030
2016-11-23,0.8037
2016-11-22,0.8050
2016-11-21,0.8003
2016-11-18,0.8072
2016-11-17,0.8054
2016-11-16,0.8036
2016-11-15,0.8031
2016-11-14,0.8007
2016-11-11,0.7936
2016-11-10,0.7967
2016-11-09,0.8060
2016-11-08,0.8077
2016-11-07,0.8067
2016-11-04,0.7988
2016-11-03,0.8024
2016-11-02,0.8127
2016-11-01,0.8168
2016-10-31,0.8168
2016-10-28,0.8203
2016-10-27,0.8222
2016-10-26,0.8166
2016-10-25,0.8205
2016-10-24,0.8172
2016-10-21,0.8177
2016-10-20,0.8161
2016-10-19,0.8139
2016-10-18,0.8131
2016-10-17,0.8208
2016-10-14,0.8205
2016-10-13,0.8162
2016-10-12,0.8190
2016-10-11,0.8248
2016-10-10,0.8088
2016-10-07,0.8041
2016-10-06,0.7927
2016-10-05,0.7844
2016-10-04,0.7857
2016-10-03,0.7787
2016-09-30,0.7707
2016-09-29,0.7712
2016-09-28,0.7681
2016-09-27,0.7678
2016-09-26,0.7707
2016-09-23,0.7712
2016-09-22,0.7646
2016-09-21,0.7674
2016-09-20,0.7700
2016-09-19,0.7675
2016-09-16,0.7692
2016-09-15,0.7554
2016-09-14,0.7555
2016-09-13,0.7581
2016-09-12,0.7499
2016-09-09,0.7537
2016-09-08,0.7522
2016-09-07,0.7496
2016-09-06,0.7439
2016-09-05,0.7516
2016-09-02,0.7522
2016-09-01,0.7538
2016-08-31,0.7612
2016-08-30,0.7645
2016-08-29,0.7631
2016-08-26,0.7612
2016-08-25,0.7581
2016-08-24,0.7557
2016-08-23,0.7578
2016-08-22,0.7611
2016-08-19,0.7648
2016-08-18,0.7597
2016-08-17,0.7668
2016-08-16,0.7666
2016-08-15,0.7763
2016-08-12,0.7741
2016-08-11,0.7719
2016-08-10,0.7688
2016-08-09,0.7690
2016-08-08,0.7667
2016-08-05,0.7651
2016-08-04,0.7628
2016-08-03,0.7505
2016-08-02,0.7486
2016-08-01,0.7588
2016-07-29,0.7559
2016-07-28,0.7598
2016-07-27,0.7561
2016-07-26,0.7615
2016-07-25,0.7611
2016-07-22,0.7628
2016-07-21,0.7561
2016-07-20,0.7569
2016-07-19,0.7628
2016-07-18,0.7544
2016-07-15,0.7584
2016-07-14,0.7494
2016-07-13,0.7607
2016-07-12,0.7549
2016-07-11,0.7691
2016-07-08,0.7721
2016-07-07,0.7747
2016-07-06,0.7734
2016-07-05,0.7677
2016-07-04,0.7526
2016-07-01,0.7533
2016-06-30,0.7512
2016-06-29,0.7444
2016-06-28,0.7494
2016-06-27,0.7562
2016-06-24,0.7313
2016-06-23,0.6724
2016-06-22,0.6800
2016-06-21,0.6830
2016-06-20,0.6807
2016-06-17,0.6964
2016-06-16,0.7041
2016-06-15,0.7040
2016-06-14,0.7085
2016-06-13,0.7008
2016-06-10,0.7015
2016-06-09,0.6917
